net_id,delay,majority,disease,predator,overlap,agent,mixing,path,paint
0,1.37775945676257,3.21497792242409,32.597736,0.76465905,0.800148076923083,3.44029447475225,119.945023762653,98.4089368182743,127.220702592769
1,1.49970365639029,3.5150168380907,32.993532,0.7670871,0.855073632478645,3.50547400873465,126.257633146727,106.579325132158,130.45325472423
2,1.25896439650059,3.22922787685348,31.733172,0.76119945,0.746790555555557,3.314414201006,110.952158478728,89.8218417059123,119.08347209757
3,1.58794576792594,3.55600825563763,33.098084,0.76726805,0.894885427350442,3.50809227875214,127.641010211903,108.661037441125,131.210222774875
4,1.28841263822922,3.21914391879922,32.470848,0.7649402,0.826623034188043,3.48265784800857,117.00611988287,99.972968489233,123.345792258555
5,1.43857602632009,3.46144674585379,32.75736,0.76542785,0.834264871794882,3.47187613721043,123.868785326049,103.927799550045,128.928091219633
6,1.47142250148132,3.51669538095102,31.829868,0.7604976,0.81630380341881,3.35631514341445,121.904682582206,98.3405552134946,126.276629167273
7,1.51226904897365,3.52923270520292,32.968148,0.76662395,0.858065982905996,3.50354761562466,126.301543028049,106.74009516192,130.43966592783
8,1.44890185912583,3.47326203240198,31.451816,0.7568581,0.811569230769238,3.34255521710544,118.609379029732,95.6819650089918,123.391657091856
9,1.33564880566439,3.22270652949793,30.773032,0.7518559,0.783399529914533,3.34213074089697,111.808372929964,91.490977406275,118.389475089626
10,1.450794083347,3.37607098811901,32.777576,0.76507825,0.824219230769239,3.4646600361187,122.83721509967,102.689269735001,128.801963483053
11,1.44087481544795,3.49578866360269,31.913988,0.7577635,0.876014401709416,3.39184958370913,122.102220661578,100.393349029908,125.674768244199
12,1.40813287745446,3.24878119346008,32.248656,0.7667549,0.767285512820515,3.42157327749031,116.764254548833,90.3273262138871,125.360683716541
13,1.43503808069302,3.52062488787606,32.058864,0.7621885,0.842155427350438,3.40674650858723,122.803494282876,100.353101396154,126.944031919202
14,1.41087658427957,3.44788538108279,31.890748,0.76456405,0.798110683760687,3.36314706372858,121.510982333248,93.859928260567,126.664447431041
15,1.48945161011255,3.53231975916403,32.982596,0.7668029,0.86562153846155,3.50356400413694,126.459880941965,106.991148150506,130.513188016632
16,1.51672043587664,3.55785108618674,33.028992,0.7671816,0.896237478632494,3.50523177764242,127.557124366691,108.658208661573,131.144046961168
17,1.44616864380605,3.39122304113129,32.121988,0.7640336,0.786074401709405,3.38985854846115,120.834353982348,94.009841627243,126.585614902615
18,1.55523476212984,3.55228761065475,32.91568,0.7664652,0.875733247863261,3.48624242301963,126.910367494079,106.903879243389,130.58184934209
19,1.42790342036873,3.3488527824453,32.800236,0.7663819,0.802572264957269,3.48128047690706,121.740149283519,102.056738395976,128.231742226771
20,1.49220251603563,3.56020913737793,32.575736,0.76506205,0.880601923076937,3.43742694121835,125.926052502905,104.427363124006,129.623914234581
21,1.42495854869948,3.2921272667527,32.01274,0.7622471,0.799180726495731,3.37140664361555,118.060674253033,95.1017430000768,124.900153967028
22,1.5203599726867,3.55789952090697,32.752832,0.7654986,0.886928547008562,3.46449493269959,126.475529230753,105.905168999421,130.121954872072
23,1.55106849720062,3.55774302670473,32.907492,0.7662034,0.881273504273518,3.48578845763607,126.982905983556,106.915337608182,130.64477093197
24,1.51638389745852,3.55479787742084,32.972692,0.7665448,0.876323974358987,3.49750049205635,127.238352325441,107.522099290824,130.893110259151
25,1.3908456550621,3.20436169875647,32.817764,0.76594405,0.814941837606846,3.49478856805624,118.969347222825,101.714912537853,126.887621500079
26,1.5320674802652,3.54310627850882,32.129484,0.76187525,0.827768846153856,3.33789047325338,123.278707265323,97.6986536872578,127.775325989213
27,1.30465260829175,3.24880419827701,32.601468,0.7662913,0.827802393162403,3.48827190314113,117.453149789599,100.370172485769,123.689926328124
